index,x,y
1,4.852565695748843,-1.0262463485363846
2,3.8272575788863,-1.0322604449729038
3,3.516343072444586,-1.5152845551634517
4,3.587718565457949,-1.3782377856749348
5,3.949789428850462,-0.4470845494604343
6,3.9053515804994148,-0.06556069454176335
7,3.8974440842535283,-0.23788398391737886
8,4.505284320749306,-1.7687218746521192
9,2.8403401921458267,-0.41081656322917465
10,4.87134898639816,-0.07007317130042094
11,4.67795162779618,-1.4743855785056277
12,4.875583542018972,-0.5341227434729454
13,4.76166576283522,-0.6969518748222169
14,3.6889962594246883,-1.0378021021681496
15,3.807772414086543,0.801785178448353
16,4.352113502334444,-2.0436519122952026
17,4.9483472458172955,0.27404181701697766
18,3.804473571637123,-0.8445779410510459
19,3.7997823046847428,-0.5875415431333179
20,4.686445290175803,-1.1564606378527786
21,0.3458601489373616,1.9897065013642226
22,0.05249258871581433,2.0797714954474134
23,-0.7751517532165904,1.914570238566251
24,-1.9641243103406425,1.5790528067659446
25,-0.8634846170258359,2.136014494112938
26,-1.0830811176343373,2.0359162121690444
27,-0.20804939598953473,2.3640696574663806
28,-0.33635491942523815,2.264807831033704
29,-0.4414035852819097,1.743154753359375
30,-0.5659520958589374,1.6517456142461029
31,0.47256077235496535,2.0272653629844806
32,-0.5412095742105995,2.0487187099470057
33,0.6497358107142988,1.6347547214118407
34,0.2528313137094444,1.5454928198502829
35,0.29223231352902806,2.3108494651868767
36,-0.4101755169296614,2.5314650864990074
37,-0.43737521564182846,1.4783390871249367
38,0.2667211767442472,2.1037284508429934
39,-1.2981682617560213,2.035413366328512
40,-1.267330133161175,1.7106441299141804
41,-0.5231787604622048,0.7348596703816482
42,-0.8494191460835093,0.9534871382689198
43,-0.19597268456816358,0.746217597078779
44,-0.2807930607367305,0.5527903362448009
45,0.5197702718666369,0.11940868079429713
46,0.4532474329148488,0.7919384943678744
47,0.008238654889866031,0.23343120562624514
48,0.37032998986557825,0.5466803275911772
49,1.2191490031041352,1.6668078162060311
50,-0.5761011883843942,1.3135514126693246
51,1.0593820253956738,2.0900995977255126
52,0.9733246714164391,2.1843893663588827
53,0.206654252324259,-0.5038561226057064
54,0.45134070514274427,-0.4843080664186943
55,-0.6678015185408421,0.40935220347601275
56,-1.2513313999380349,-0.890082979063513
57,0.08455273452878437,-0.44327290574896655
58,1.0069874698469752,-0.8551991098772489
59,-0.22814408743017345,-0.8745014106292495
60,0.6517887512847675,-1.2639838531122025
61,0.2515921213799201,-1.462185025477025
62,-1.6238743239452091,-0.5240428029066367
63,-0.9398611995918236,0.40106426513690535
64,-0.23855361822315335,-0.6949454094671369
65,-0.3624376188007572,-0.16224778144009522
66,-1.3979533400231239,-0.7614311622854129
67,-0.34442921761520967,-1.1284437855354401
68,0.27403750700547735,0.22257702632700793
69,0.2773297616996235,-0.09952036761418671
70,0.4221103908143648,-1.3653080672154931
71,-0.08515530037943553,-1.1457232819574164
72,-2.0885455594420725,0.13533214304263247
73,-1.9044330901398068,0.30092605884157925
74,-1.7362291700056807,-0.8583304336628398
75,-1.8079165989762187,-0.5725264437842044
76,-1.8763477974481688,-0.06726893212583866
77,-2.064150591695079,-0.3862699983073215
78,1.3423909027413867,-0.45788620451298195
79,2.0611292220513033,-0.044300855871858266
80,1.342118263492561,0.7053723131851334
81,1.4159356784927857,1.073560226664634
82,1.682183224383468,-0.3834201673370277
83,0.9542845917653004,-0.4672079644629138
84,0.8059116650866295,0.6404375862765811
85,1.2025606826767756,0.3170123918631619
86,1.171730216569325,-0.18494300112490789
87,0.6963804638993726,0.785107116070003
88,1.0434136164528733,0.12640742054744064
89,1.0185723751749205,-0.30346731132438454
90,0.453239703226044,-0.6831678650125781
91,0.4933007168925957,-0.19754736932762795
92,1.505909294482883,0.388140976161845
93,1.0781540271011694,0.9715318754902261
94,1.9024844417983797,0.6252041391336183
95,1.7292256872583234,0.5151448070524269
96,0.732040644090354,-0.6052693117066626
97,1.440068486886233,1.3166559547747148
98,1.979015309121592,0.47357864325831767
99,1.596168752946969,-0.8530525026954809
100,1.4798698682027192,-0.18765162565440557
101,1.431770865818672,0.09215713720518122
102,1.1336105936280894,-1.1876628453947795
103,1.6098062240823894,-0.5855294984928412
104,0.09512462031007711,1.6631131021019496
105,-0.03495857788527074,1.825760370105173
106,-0.9442685312388777,1.252870649960133
107,-0.6805220871347896,0.7225454822595524
108,1.1035769773974216,0.6711739811164854
109,0.8719929080179424,-0.7440262845465386
110,0.9269251757370619,0.341212359254866
111,-0.49239792488536804,1.3126462060458681
112,-0.027780151735988003,1.944819867682297
113,0.6719142818801417,2.0320452437463246
114,-0.7725911205767568,1.680198421524457
115,-0.9470424339153038,1.8755345000587025
116,-0.5789459477016763,0.9288039679361145
117,-0.46696665902105966,1.0613665196480617
118,-0.14176786094782928,1.3691427159032443
119,-0.055512831585261345,1.3456701792096317
120,0.4609894795220404,0.03714099906648405
121,-1.138722873382302,1.058637678600613
122,-1.6418493130473082,0.8861750652985607
123,-1.4168320636765792,0.7484088826421779
124,0.09078558606368753,-0.0006839107396435949
125,0.07846251019786069,0.14982860292862205
126,-1.2107350754804098,1.2334688173688295
127,-0.7375574908570459,0.8545309622752341
128,-0.9689391117283557,0.797187431432217
129,0.10274727444821252,-0.7402978052448295
130,0.25955840811949404,-0.7673644301199601
131,-1.364534964121367,0.2947347136832831
132,-0.9381743638079331,0.24205715936928116
133,-0.9338614490701409,0.5392592677932211
134,-1.1860383336396552,0.7603527283347653
135,-0.972902586460085,0.1348553394167794
136,-1.1271631417637449,0.2057098250967418
137,-1.594057253214144,-0.9416207358482737
138,-0.047565969530093705,-1.3670581200657632
139,-0.9292051176212905,-0.8744340761607622
140,-0.7343208612917698,-0.684437873049861
141,-1.194375879776124,-0.30474008843013994
142,-2.139526766288681,-0.74162410554965
143,0.29631601945370895,0.5036016812218747
144,0.39737277651079395,0.36634202984728975
145,-0.08922520603909437,0.4500116608631497
146,-0.34049846848713605,0.726359361274862
147,0.142102956833513,0.6457594265066852
148,0.04541667318908803,0.666420242542995
149,-0.06567833383050652,0.9742464268071026
150,-0.15902323519982578,0.9196835457516379
151,0.705774118991974,-0.011063467792709985
152,0.5384173170664203,0.2507984548752822
153,-0.3567808913398646,1.2072818048211071
154,-0.35836897812578633,0.8568801222246083
155,-0.1876802727347435,1.189246238056861
156,0.5751859222867229,-0.061290649723935414
157,0.3531607970682013,-0.16089614386513162
158,0.07613936383207244,1.2259559145010073
159,-0.18006188328148642,-0.20311211796887577
160,-0.7812217375272665,0.002374343118333971
161,-0.5986540085515978,-0.04285215376726812
162,-0.29986994423478663,-0.28736596565766026
163,-0.8263484136484963,-0.21265259376067064
164,-0.7968604350166906,-0.29109633799238893
165,-0.8014911024599478,-0.4544683732276973
166,-0.48937434468762103,-1.7427154081717746
167,-0.13001826169174385,-1.547984430944485
168,0.32702431082568045,0.9098436023184832
169,0.22937597625294354,0.6766758873962262
170,-0.1204821644996229,0.6340611416457769
171,-0.19257319898235384,0.4325400778764294
172,-0.41697415953751243,0.169130812168055
173,-0.15002133046650773,0.0834252918776239
174,0.38717896915130245,1.2077319032222122
175,0.5604063596768605,1.4258826615970353
176,-0.7547548751728259,0.06867540315229947
177,-0.43895924267330844,-0.2288606207563226
178,-0.46149450705334255,-0.05602063471914492
179,-0.5758122363336625,-0.28055510130620653
180,-0.5435479938195876,-0.44899834312888137
181,-0.5200283542775834,-0.6205543173529722
182,-0.5142309995740036,-0.7972739469248877
183,1.5281988804552986,-0.05615040840429687
184,1.1188412739459574,-0.09298553276783074
185,1.4314424247373603,-0.9346930541786539
186,1.7285489685178095,-1.0717872450813077
187,1.2435793823574834,-0.7536626692753672
188,1.5254217445634426,-0.31739055099007474
189,2.1165090364211174,-0.25357107852487837
190,1.9782079661614973,0.3007186367273817
191,1.536637658521129,0.7203830091677561
192,1.519991064277349,0.23958568694000898
193,1.180936523988789,0.23044777503600028
194,1.2673041630079274,0.5932250535259679
195,1.1805365713828246,0.8408214108453954
196,0.9016123093562098,1.265392838799206
197,1.2721812531097998,0.9614945476979715
198,0.8404560059869091,-0.23478607346643235
199,1.0662922699700672,1.6712307796938628
200,1.0689214214548275,1.2994143917399785
201,0.7141704703537453,-0.26867603035193377
202,1.4468210834776474,1.0074387238214424
203,-1.1559167555939478,0.6083934175906932
204,-1.5627398386852442,0.6410952705005887
205,0.088221570847718,-1.1289749459443026
206,0.6862629494634296,1.1811481977448737
207,0.6730304569415264,1.416210763711333
208,0.7943758878681283,0.9291572031908493
